"mz","time","MatchCategory","theoretical.mz","chemical_ID","Name","Formula","MonoisotopicMass","Adduct","ISgroup","Module_RTclust","time.y","mean_int_vec","MD"
593.3968,622.6,"Multiple",593.39195,"Formula_1352","7-Ethyl-56-dihydro-14-dimethylazulene","C14H18",186.140850576,"3M+Cl","ISgroup_16_3_40","16_3",622.6,9570,0.397
481.25721,479.2,"Multiple",481.25849,"Formula_1353","Ibudilast","C14H18N2O",230.141913208,"2M-2H+Na","ISgroup_16_3_26","16_3",479.2,5411.8,0.257
281.10361,283.7,"Multiple",281.10623,"Formula_1354","Lenticin","C14H18N2O2",246.13682783,"2M+2Cl","ISgroup_16_3_11","16_3",283.7,5998.5,0.104
281.10361,283.7,"Multiple",281.10623,"Formula_1354","Lenticin","C14H18N2O2",246.13682783,"M+Cl","ISgroup_16_3_11","16_3",283.7,5998.5,0.104
130.05928,87.1,"Multiple",130.0586,"Formula_1355","L-phenylalanyl-L-proline ","C14H18N2O3",262.131742452,"M-2H","ISgroup_16_3_6","16_3",87.1,67654,0.059
261.12391,85.5,"Multiple",261.12447,"Formula_1355","L-phenylalanyl-L-proline ","C14H18N2O3",262.131742452,"M-H","ISgroup_16_3_13","16_3",85.5,2423.9,0.124
261.12391,85.5,"Multiple",261.12447,"Formula_1355","L-phenylalanyl-L-proline ","C14H18N2O3",262.131742452,"3M-3H","ISgroup_16_3_13","16_3",85.5,2423.9,0.124
261.12391,85.5,"Multiple",261.12447,"Formula_1355","L-phenylalanyl-L-proline ","C14H18N2O3",262.131742452,"2M-2H","ISgroup_16_3_13","16_3",85.5,2423.9,0.124
523.26136,582.6,"Multiple",523.25621,"Formula_1355","L-phenylalanyl-L-proline ","C14H18N2O3",262.131742452,"2M-H","ISgroup_16_3_27","16_3",582.6,1942.3,0.261
327.09857,332.2,"Multiple",327.09755,"Formula_1358","Gamma-Glutamyltyrosine","C14H18N2O6",310.116486318,"2M-H+Cl","ISgroup_16_3_10","16_3",332.2,6031.9,0.099
636.25298,474.4,"Multiple",636.25224,"Formula_1358","Gamma-Glutamyltyrosine","C14H18N2O6",310.116486318,"2M-2H+NH4","ISgroup_16_3_26","16_3",474.4,5100.4,0.253
641.21329,544.4,"Multiple",641.20764,"Formula_1358","Gamma-Glutamyltyrosine","C14H18N2O6",310.116486318,"2M-2H+Na","ISgroup_16_3_22","16_3",544.4,2687.3,0.213
689.17269,599.6,"Multiple",689.17141,"Formula_1359","Humilixanthin","C14H18N2O7",326.11140094,"2M-2H+K","ISgroup_16_3_18","16_3",599.6,13027.8,0.173
283.11843,269.8,"Multiple",283.11602,"Formula_136","Adenosine","C10H13N5O4",267.096753929,"M-2H+NH4","ISgroup_16_3_12","16_3",269.8,11468.7,0.118
596.29167,451.5,"Multiple",596.29505,"Formula_1360","Trimethoprim","C14H18N4O3",290.137890462,"2M-2H+NH4","ISgroup_16_3_30","16_3",451.5,54922.8,0.292
588.33047,467.2,"Multiple",588.32769,"Formula_1362","Abacavir","C14H18N6O",286.154209228,"2M-2H+NH4","ISgroup_16_3_34","16_3",467.2,3150248.7,0.33
605.40506,634.8,"Multiple",605.40002,"Formula_1364","()-Anisoxide","C14H18O",202.135765198,"3M-H","ISgroup_16_3_41","16_3",634.8,43278.7,0.405
627.38535,574.1,"Multiple",627.38196,"Formula_1364","()-Anisoxide","C14H18O",202.135765198,"3M-2H+Na","ISgroup_16_3_39","16_3",574.1,9326,0.385
727.14428,544.4,"Multiple",727.1494,"Formula_1365","Methyl 6-O-galloyl-beta-D-glucopyranoside","C14H18O10",346.089996796,"2M+Cl","ISgroup_16_3_15","16_3",544.4,4925,0.144
234.15044,466,"Multiple",234.14995,"Formula_1366","(R)-Pterosin B","C14H18O2",218.13067982,"M-2H+NH4","ISgroup_16_3_16","16_3",466,3986.5,0.15
435.25122,479.2,"Multiple",435.25408,"Formula_1366","(R)-Pterosin B","C14H18O2",218.13067982,"2M-H","ISgroup_16_3_26","16_3",479.2,7289.2,0.251
452.27748,485.9,"Multiple",452.28063,"Formula_1366","(R)-Pterosin B","C14H18O2",218.13067982,"2M-2H+NH4","ISgroup_16_3_28","16_3",485.9,333284.5,0.277
255.10276,368.6,"Multiple",255.10026,"Formula_1367","(10S11S)-Pterosin C","C14H18O3",234.125594442,"M-2H+Na","ISgroup_16_3_11","16_3",368.6,9763.6,0.103
255.10276,368.6,"Multiple",255.10026,"Formula_1367","(10S11S)-Pterosin C","C14H18O3",234.125594442,"M+Na-2H","ISgroup_16_3_11","16_3",368.6,9763.6,0.103
484.26758,389.8,"Multiple",484.27046,"Formula_1367","(10S11S)-Pterosin C","C14H18O3",234.125594442,"2M-2H+NH4","ISgroup_16_3_27","16_3",389.8,5976.6,0.268
718.3903,572.9,"Multiple",718.39605,"Formula_1367","(10S11S)-Pterosin C","C14H18O3",234.125594442,"3M-2H+NH4","ISgroup_16_3_40","16_3",572.9,6726.6,0.39
345.03167,406.2,"Multiple",345.03431,"Formula_1369","345-Trimethoxycinnamyl alcohol acetate","C14H18O5",266.115423686,"M+Br","ISgroup_16_3_4","16_3",406.2,13495.6,0.032
617.18405,629.9,"Multiple",617.18517,"Formula_1370","2-Phenylethanol glucuronide","C14H18O7",298.10525293,"2M-2H+Na","ISgroup_16_3_19","16_3",629.9,8415.8,0.184
633.15717,629.9,"Multiple",633.15911,"Formula_1370","2-Phenylethanol glucuronide","C14H18O7",298.10525293,"2M-2H+K","ISgroup_16_3_16","16_3",629.9,10495.1,0.157
351.06641,283.1,"Multiple",351.06975,"Formula_1372","3-Glucosyl-246-trihydroxyacetophenone","C14H18O9",330.095082174,"M+Na-2H","ISgroup_16_3_7","16_3",283.1,4919.2,0.066
351.06641,283.1,"Multiple",351.06975,"Formula_1372","3-Glucosyl-246-trihydroxyacetophenone","C14H18O9",330.095082174,"M-2H+Na","ISgroup_16_3_7","16_3",283.1,4919.2,0.066
1025.25138,707.5,"Multiple",1025.25465,"Formula_1372","3-Glucosyl-246-trihydroxyacetophenone","C14H18O9",330.095082174,"3M+Cl","ISgroup_16_3_26","16_3",707.5,6296.8,0.251
506.32445,491.3,"Multiple",506.3249,"Formula_1375","Desmethyl frovatriptan","C14H19N3O",245.152812245,"2M-2H+NH4","ISgroup_16_3_33","16_3",491.3,124370.6,0.324
525.26992,274,"Multiple",525.27503,"Formula_1375","Desmethyl frovatriptan","C14H19N3O",245.152812245,"2M+Cl","ISgroup_16_3_27","16_3",274,15527.6,0.27
538.31463,449.7,"Unique",538.31472,"Formula_1376","Hydroxyl frovatriptan","C14H19N3O2",261.147726867,"2M-2H+NH4","ISgroup_16_3_32","16_3",449.7,1129162,0.315
450.31243,369.2,"Multiple",450.3126,"Formula_1381","Ethoxyquin","C14H19NO",217.146664235,"2M-2H+NH4","ISgroup_16_3_32","16_3",369.2,28085,0.312
455.26688,461.2,"Multiple",455.26799,"Formula_1381","Ethoxyquin","C14H19NO",217.146664235,"2M-2H+Na","ISgroup_16_3_27","16_3",461.2,5855.9,0.267
469.25852,429.2,"Multiple",469.26273,"Formula_1381","Ethoxyquin","C14H19NO",217.146664235,"2M+Cl","ISgroup_16_3_26","16_3",429.2,2545.3,0.259
471.24159,337.7,"Multiple",471.24193,"Formula_1381","Ethoxyquin","C14H19NO",217.146664235,"2M-2H+K","ISgroup_16_3_25","16_3",337.7,27544.7,0.242
650.43861,605.7,"Multiple",650.43272,"Formula_1381","Ethoxyquin","C14H19NO",217.146664235,"3M-H","ISgroup_16_3_44","16_3",605.7,6378.8,0.439
715.44316,599,"Multiple",715.44401,"Formula_1382","Methylphenidate","C14H19NO2",233.141578857,"3M-2H+NH4","ISgroup_16_3_45","16_3",599,4357.4,0.443
487.22577,630.5,"Multiple",487.22231,"Formula_1387","2-Heptylbenzothiazole","C14H19NS",233.123820303,"2M-2H+Na","ISgroup_16_3_23","16_3",630.5,17622.2,0.226
575.18197,572.9,"Multiple",575.18512,"Formula_1389","Alachlor","C14H20ClNO2",269.118256596,"2M-2H+K","ISgroup_16_3_19","16_3",572.9,4182.1,0.182
488.29399,499.7,"Multiple",488.29187,"Formula_139","2367-Tetrahydro-7-methylcyclopentbazepin-8(1H)-one","C10H13NO",163.099714043,"3M-H","ISgroup_16_3_30","16_3",499.7,21127.9,0.294
526.24755,290.4,"Multiple",526.24775,"Formula_139","2367-Tetrahydro-7-methylcyclopentbazepin-8(1H)-one","C10H13NO",163.099714043,"3M-2H+K","ISgroup_16_3_25","16_3",290.4,16800.5,0.248
463.30571,413.5,"Multiple",463.30785,"Formula_1391","Tymazoline","C14H20N2O",232.157563272,"2M-H","ISgroup_16_3_31","16_3",413.5,15342.8,0.306
712.49155,679,"Multiple",712.49196,"Formula_1391","Tymazoline","C14H20N2O",232.157563272,"3M-2H+NH4","ISgroup_16_3_50","16_3",679,5336.7,0.492
371.22021,572.9,"Multiple",371.22144,"Formula_1392","Pindolol","C14H20N2O2",248.152477894,"3M-2H","ISgroup_16_3_23","16_3",572.9,34270.7,0.22
389.21181,588.1,"Multiple",389.20978,"Formula_1392","Pindolol","C14H20N2O2",248.152477894,"3M-H+Cl","ISgroup_16_3_22","16_3",588.1,29810,0.212
495.29548,352.8,"Multiple",495.29768,"Formula_1392","Pindolol","C14H20N2O2",248.152477894,"2M-H","ISgroup_16_3_30","16_3",352.8,21702.8,0.295
495.29583,516,"Multiple",495.29768,"Formula_1392","Pindolol","C14H20N2O2",248.152477894,"2M-H","ISgroup_16_3_30","16_3",516,3759.2,0.296
280.16646,437.7,"Multiple",280.16666,"Formula_1393","Vorinostat","C14H20N2O3",264.147392516,"M-2H+NH4","ISgroup_16_3_17","16_3",437.7,72267.6,0.166
413.19998,283.1,"Multiple",413.20215,"Formula_1393","Vorinostat","C14H20N2O3",264.147392516,"3M-H+Cl","ISgroup_16_3_20","16_3",283.1,195292,0.2
261.12391,85.5,"Multiple",261.12392,"Formula_1395","Tyrosyl-Valine","C14H20N2O4",280.142307138,"M-H2O-H","ISgroup_16_3_13","16_3",85.5,2423.9,0.124
568.34141,465.4,"Multiple",568.33652,"Formula_1397","4-Hydroxycinnamoylagmatine","C14H20N4O2",276.158625904,"2M-2H+NH4","ISgroup_16_3_35","16_3",465.4,15225.2,0.341
573.295,464.8,"Multiple",573.29192,"Formula_1397","4-Hydroxycinnamoylagmatine","C14H20N4O2",276.158625904,"2M-2H+Na","ISgroup_16_3_30","16_3",464.8,3507.2,0.295
863.11878,544.4,"Multiple",863.1248,"Formula_1399","Se-Adenosylselenohomocysteine","C14H20N6O5Se",432.066039608,"2M-H","ISgroup_16_3_12","16_3",544.4,3185.8,0.119
393.15526,240.1,"Multiple",393.15866,"Formula_140","2(N)-Methyl-norsalsolinol","C10H13NO2",179.094628665,"2M+Cl","ISgroup_16_3_16","16_3",240.1,15445.1,0.155
283.07015,528.1,"Multiple",283.0703,"Formula_1400","24-Di-tert-butylphenol","C14H20O",204.151415262,"M+Br","ISgroup_16_3_8","16_3",528.1,5047.3,0.07
647.42914,679.6,"Multiple",647.42365,"Formula_1400","24-Di-tert-butylphenol","C14H20O",204.151415262,"3M+Cl","ISgroup_16_3_43","16_3",679.6,5496.1,0.429
795.13226,545,"Multiple",795.12484,"Formula_1401","4-Methoxybenzyl O-(2-sulfoglucoside)","C14H20O10S",380.07771755,"2M+Cl","ISgroup_16_3_14","16_3",545,4295.1,0.132
255.11445,251,"Multiple",255.11573,"Formula_1402","26-Di-tert-butylbenzoquinone","C14H20O2",220.146329884,"M+Cl","ISgroup_16_3_12","16_3",251,6791.8,0.114
255.11445,251,"Multiple",255.11573,"Formula_1402","26-Di-tert-butylbenzoquinone","C14H20O2",220.146329884,"2M+2Cl","ISgroup_16_3_12","16_3",251,6791.8,0.114
507.25312,426.2,"Multiple",507.25189,"Formula_1403","Heptyl 4-hydroxybenzoate","C14H20O3",236.141244506,"2M+Cl","ISgroup_16_3_26","16_3",426.2,3628.6,0.253
509.22904,406.8,"Multiple",509.2311,"Formula_1403","Heptyl 4-hydroxybenzoate","C14H20O3",236.141244506,"2M-2H+K","ISgroup_16_3_23","16_3",406.8,8910,0.229
251.1282,333.4,"Multiple",251.12888,"Formula_1404","2244-Tetramethyl-6-(1-oxobutyl)-135-cyclohexanetrione","C14H20O4",252.136159128,"3M-3H","ISgroup_16_3_13","16_3",333.4,46918.3,0.128
251.1282,333.4,"Multiple",251.12888,"Formula_1404","2244-Tetramethyl-6-(1-oxobutyl)-135-cyclohexanetrione","C14H20O4",252.136159128,"2M-2H","ISgroup_16_3_13","16_3",333.4,46918.3,0.128
251.1282,333.4,"Multiple",251.12888,"Formula_1404","2244-Tetramethyl-6-(1-oxobutyl)-135-cyclohexanetrione","C14H20O4",252.136159128,"M-H","ISgroup_16_3_13","16_3",333.4,46918.3,0.128
273.11082,418.3,"Multiple",273.11083,"Formula_1404","2244-Tetramethyl-6-(1-oxobutyl)-135-cyclohexanetrione","C14H20O4",252.136159128,"M-2H+Na","ISgroup_16_3_12","16_3",418.3,8378.9,0.111
273.11082,418.3,"Multiple",273.11083,"Formula_1404","2244-Tetramethyl-6-(1-oxobutyl)-135-cyclohexanetrione","C14H20O4",252.136159128,"M+Na-2H","ISgroup_16_3_12","16_3",418.3,8378.9,0.111
395.18916,326.8,"Multiple",395.1853,"Formula_1404","2244-Tetramethyl-6-(1-oxobutyl)-135-cyclohexanetrione","C14H20O4",252.136159128,"3M-H+Cl","ISgroup_16_3_19","16_3",326.8,69909.4,0.189
267.12392,391,"Multiple",267.1238,"Formula_1405","Kamahine C","C14H20O5",268.13107375,"3M-3H","ISgroup_16_3_13","16_3",391,345883.7,0.124
267.12392,391,"Multiple",267.1238,"Formula_1405","Kamahine C","C14H20O5",268.13107375,"M-H","ISgroup_16_3_13","16_3",391,345883.7,0.124
267.12392,391,"Multiple",267.1238,"Formula_1405","Kamahine C","C14H20O5",268.13107375,"2M-2H","ISgroup_16_3_13","16_3",391,345883.7,0.124
289.10535,391.6,"Multiple",289.10574,"Formula_1405","Kamahine C","C14H20O5",268.13107375,"M-2H+Na","ISgroup_16_3_11","16_3",391.6,13417.2,0.105
289.10535,391.6,"Multiple",289.10574,"Formula_1405","Kamahine C","C14H20O5",268.13107375,"M+Na-2H","ISgroup_16_3_11","16_3",391.6,13417.2,0.105
535.25331,346.8,"Multiple",535.25487,"Formula_1405","Kamahine C","C14H20O5",268.13107375,"2M-H","ISgroup_16_3_26","16_3",346.8,4357.9,0.253
552.2853,444.3,"Multiple",552.28142,"Formula_1405","Kamahine C","C14H20O5",268.13107375,"2M-2H+NH4","ISgroup_16_3_29","16_3",444.3,4964.6,0.285
283.11843,269.8,"Multiple",283.11871,"Formula_1406","2-Phenylethyl beta-D-glucopyranoside","C14H20O6",284.125988372,"3M-3H","ISgroup_16_3_12","16_3",269.8,11468.7,0.118
283.11843,269.8,"Multiple",283.11871,"Formula_1406","2-Phenylethyl beta-D-glucopyranoside","C14H20O6",284.125988372,"2M-2H","ISgroup_16_3_12","16_3",269.8,11468.7,0.118
283.11843,269.8,"Multiple",283.11871,"Formula_1406","2-Phenylethyl beta-D-glucopyranoside","C14H20O6",284.125988372,"M-H","ISgroup_16_3_12","16_3",269.8,11468.7,0.118
589.23218,225.5,"Multiple",589.22664,"Formula_1406","2-Phenylethyl beta-D-glucopyranoside","C14H20O6",284.125988372,"2M-2H+Na","ISgroup_16_3_24","16_3",225.5,5246.2,0.232
281.10361,283.7,"Multiple",281.10251,"Formula_1407","2-(3-Hydroxyphenyl)ethanol 1-glucoside","C14H20O7",300.120902994,"M-H2O-H","ISgroup_16_3_11","16_3",283.7,5998.5,0.104
317.10028,330.4,"Multiple",317.10197,"Formula_1407","2-(3-Hydroxyphenyl)ethanol 1-glucoside","C14H20O7",300.120902994,"2M-H+Cl","ISgroup_16_3_11","16_3",330.4,7385.9,0.1
473.16469,570.5,"Multiple",473.16645,"Formula_1408","Vanilloloside","C14H20O8",316.115817616,"3M-2H","ISgroup_16_3_17","16_3",570.5,3097.2,0.165
680.23914,472.6,"Multiple",680.24074,"Formula_1409","Leonuriside A","C14H20O9",332.110732238,"2M-2H+NH4","ISgroup_16_3_24","16_3",472.6,3341.9,0.239
584.25874,544.4,"Multiple",584.26135,"Formula_141","Metyrosine","C10H13NO3",195.089543287,"3M-H","ISgroup_16_3_26","16_3",544.4,104495.2,0.259
584.25906,280.7,"Multiple",584.26135,"Formula_141","Metyrosine","C10H13NO3",195.089543287,"3M-H","ISgroup_16_3_26","16_3",280.7,9661.6,0.259
584.26045,383.8,"Multiple",584.26135,"Formula_141","Metyrosine","C10H13NO3",195.089543287,"3M-H","ISgroup_16_3_27","16_3",383.8,23992.9,0.26
606.24074,544.4,"Multiple",606.2433,"Formula_141","Metyrosine","C10H13NO3",195.089543287,"3M-2H+Na","ISgroup_16_3_25","16_3",544.4,27829.7,0.241
627.21931,544.4,"Multiple",627.2195,"Formula_1410","Sumatriptan","C14H21N3O2S",295.135447621,"2M-2H+K","ISgroup_16_3_22","16_3",544.4,4715.4,0.219
295.1783,461.2,"Multiple",295.17756,"Formula_1411","Oxamniquine","C14H21N3O3",279.158291553,"M-2H+NH4","ISgroup_16_3_18","16_3",461.2,32371.1,0.178
853.48856,445.5,"Multiple",853.49415,"Formula_1411","Oxamniquine","C14H21N3O3",279.158291553,"3M-2H+NH4","ISgroup_16_3_49","16_3",445.5,2000.8,0.489
853.49288,616,"Multiple",853.49415,"Formula_1411","Oxamniquine","C14H21N3O3",279.158291553,"3M-2H+NH4","ISgroup_16_3_50","16_3",616,7217.2,0.493
747.56545,666.9,"Multiple",747.56419,"Formula_1414","Chondroitin 4-sulfate","C14H21NO15S",475.063189697,"3M+2Cl","ISgroup_16_3_57","16_3",666.9,6001616.4,0.565
234.15044,466,"Multiple",234.14995,"Formula_1415","NO-Didesmethyltramadol","C14H21NO2",235.157228921,"3M-3H","ISgroup_16_3_16","16_3",466,3986.5,0.15
234.15044,466,"Multiple",234.14995,"Formula_1415","NO-Didesmethyltramadol","C14H21NO2",235.157228921,"2M-2H","ISgroup_16_3_16","16_3",466,3986.5,0.15
234.15044,466,"Multiple",234.14995,"Formula_1415","NO-Didesmethyltramadol","C14H21NO2",235.157228921,"M-H","ISgroup_16_3_16","16_3",466,3986.5,0.15
710.26026,463.6,"Multiple",710.26253,"Formula_1416","Dide-O-methylsimmondsin","C14H21NO9",347.121631275,"2M-2H+NH4","ISgroup_16_3_27","16_3",463.6,24073.6,0.26
415.31671,428,"Multiple",415.3137,"Formula_1417","2-Methyl-2-phenyl-undecane","C14H22",190.172150704,"2M+Cl","ISgroup_16_3_32","16_3",428,10574.2,0.317
597.27189,437.1,"Multiple",597.27283,"Formula_1418","Metoclopramide","C14H22ClN3O2",299.14005467,"2M-H","ISgroup_16_3_28","16_3",437.1,5468,0.272
290.10945,391.6,"Multiple",290.10839,"Formula_1419","Diethylenetriamine crosslinked with epichlorohydrin","C14H22ClNO",255.138992038,"M+Cl","ISgroup_16_3_11","16_3",391.6,2044,0.109
290.10945,391.6,"Multiple",290.10839,"Formula_1419","Diethylenetriamine crosslinked with epichlorohydrin","C14H22ClNO",255.138992038,"2M+2Cl","ISgroup_16_3_11","16_3",391.6,2044,0.109
509.27466,339.5,"Multiple",509.27071,"Formula_1419","Diethylenetriamine crosslinked with epichlorohydrin","C14H22ClNO",255.138992038,"2M-H","ISgroup_16_3_28","16_3",339.5,8018.7,0.275
526.29329,485.9,"Multiple",526.29726,"Formula_1419","Diethylenetriamine crosslinked with epichlorohydrin","C14H22ClNO",255.138992038,"2M-2H+NH4","ISgroup_16_3_30","16_3",485.9,40731.8,0.293
246.05223,240.1,"Multiple",246.05386,"Formula_142","3-Methoxytyrosine","C10H13NO4",211.084457909,"M+Cl","ISgroup_16_3_6","16_3",240.1,33811.1,0.052
246.05223,240.1,"Multiple",246.05386,"Formula_142","3-Methoxytyrosine","C10H13NO4",211.084457909,"2M+2Cl","ISgroup_16_3_6","16_3",240.1,33811.1,0.052
649.27736,435.3,"Multiple",649.27264,"Formula_142","3-Methoxytyrosine","C10H13NO4",211.084457909,"3M-2H+NH4","ISgroup_16_3_28","16_3",435.3,3131.2,0.277
541.26486,263.1,"Multiple",541.26054,"Formula_1420","Bupranolol","C14H22ClNO2",271.13390666,"2M-H","ISgroup_16_3_27","16_3",263.1,53966.5,0.265
368.24113,629.9,"Multiple",368.24088,"Formula_1421","Lidocaine","C14H22N2O",234.173213336,"3M-H+Cl","ISgroup_16_3_25","16_3",629.9,10553,0.241
267.14677,415.3,"Multiple",267.14919,"Formula_1423","Rivastigmine","C14H22N2O2",250.168127958,"2M-H+Cl","ISgroup_16_3_15","16_3",415.3,36068.3,0.147
374.24444,345,"Multiple",374.24492,"Formula_1423","Rivastigmine","C14H22N2O2",250.168127958,"3M-2H","ISgroup_16_3_25","16_3",345,29507.3,0.244
410.22099,344.4,"Multiple",410.22159,"Formula_1423","Rivastigmine","C14H22N2O2",250.168127958,"3M+2Cl","ISgroup_16_3_23","16_3",344.4,3558,0.221
766.51911,678.4,"Multiple",766.52365,"Formula_1423","Rivastigmine","C14H22N2O2",250.168127958,"3M-2H+NH4","ISgroup_16_3_52","16_3",678.4,10541.4,0.519
787.44984,599.6,"Multiple",787.45299,"Formula_1423","Rivastigmine","C14H22N2O2",250.168127958,"3M-2H+K","ISgroup_16_3_45","16_3",599.6,2109.4,0.45
416.22771,479.2,"Multiple",416.22563,"Formula_1424","Atenolol","C14H22N2O3",266.16304258,"3M-H+Cl","ISgroup_16_3_23","16_3",479.2,3177,0.228
569.27261,435.3,"Multiple",569.27469,"Formula_1424","Atenolol","C14H22N2O3",266.16304258,"2M-2H+K","ISgroup_16_3_28","16_3",435.3,29302,0.273
707.31724,484.1,"Multiple",707.32306,"Formula_1425","Valganciclovir","C14H22N6O5",354.165167844,"2M-H","ISgroup_16_3_32","16_3",484.1,1865.9,0.317
267.14677,415.3,"Multiple",267.14761,"Formula_1426","Hesperaline","C14H22NO4",268.154883197,"3M-3H","ISgroup_16_3_15","16_3",415.3,36068.3,0.147
267.14677,415.3,"Multiple",267.14761,"Formula_1426","Hesperaline","C14H22NO4",268.154883197,"M-H","ISgroup_16_3_15","16_3",415.3,36068.3,0.147
267.14677,415.3,"Multiple",267.14761,"Formula_1426","Hesperaline","C14H22NO4",268.154883197,"2M-2H","ISgroup_16_3_15","16_3",415.3,36068.3,0.147
552.32985,470.8,"Multiple",552.32904,"Formula_1426","Hesperaline","C14H22NO4",268.154883197,"2M-2H+NH4","ISgroup_16_3_33","16_3",470.8,65960.3,0.33
639.4786,653.6,"Multiple",639.47586,"Formula_1427","delta-Methylionone","C14H22O",206.167065326,"3M-2H+Na","ISgroup_16_3_48","16_3",653.6,5275.8,0.479
653.47404,599,"Multiple",653.4706,"Formula_1427","delta-Methylionone","C14H22O",206.167065326,"3M+Cl","ISgroup_16_3_48","16_3",599,15798.8,0.474
243.13511,157,"Multiple",243.13665,"Formula_1428","Rishitin","C14H22O2",222.161979948,"M-2H+Na","ISgroup_16_3_14","16_3",157,3338.2,0.135
243.13511,157,"Multiple",243.13665,"Formula_1428","Rishitin","C14H22O2",222.161979948,"M+Na-2H","ISgroup_16_3_14","16_3",157,3338.2,0.135
443.31571,572.9,"Multiple",443.31668,"Formula_1428","Rishitin","C14H22O2",222.161979948,"2M-H","ISgroup_16_3_32","16_3",572.9,62637.8,0.316
479.29676,497.9,"Multiple",479.29336,"Formula_1428","Rishitin","C14H22O2",222.161979948,"2M+Cl","ISgroup_16_3_30","16_3",497.9,120699.3,0.297
289.10535,391.6,"Multiple",289.10345,"Formula_1429","4-(2-Methyl-3-furanyl)thio-5-nonanone","C14H22O2S",254.134050638,"M+Cl","ISgroup_16_3_11","16_3",391.6,13417.2,0.105
289.10535,391.6,"Multiple",289.10345,"Formula_1429","4-(2-Methyl-3-furanyl)thio-5-nonanone","C14H22O2S",254.134050638,"2M+2Cl","ISgroup_16_3_11","16_3",391.6,13417.2,0.105
439.27383,505.6,"Multiple",439.27726,"Formula_143","p-Cymene","C10H14",134.109550448,"3M-2H+K","ISgroup_16_3_28","16_3",505.6,15559.9,0.274
475.30574,434.7,"Multiple",475.30651,"Formula_1430","Geranyl acetoacetate","C14H22O3",238.15689457,"2M-H","ISgroup_16_3_31","16_3",434.7,25221.8,0.306
497.28904,434.1,"Multiple",497.28846,"Formula_1430","Geranyl acetoacetate","C14H22O3",238.15689457,"2M-2H+Na","ISgroup_16_3_29","16_3",434.1,4463.2,0.289
283.11843,269.8,"Multiple",283.11816,"Formula_1431","Garcinia lactone dibutyl ester","C14H22O7",302.136553058,"M-H2O-H","ISgroup_16_3_12","16_3",269.8,11468.7,0.118
620.29159,453.4,"Multiple",620.29238,"Formula_1431","Garcinia lactone dibutyl ester","C14H22O7",302.136553058,"2M-2H+NH4","ISgroup_16_3_30","16_3",453.4,96971.3,0.292
477.32105,432.8,"Multiple",477.32533,"Formula_1436","N-Isobutyl-248-decatrienamide","C14H23NO",221.177964363,"2M+Cl","ISgroup_16_3_33","16_3",432.8,11281.2,0.321
684.50689,629.9,"Multiple",684.50856,"Formula_1436","N-Isobutyl-248-decatrienamide","C14H23NO",221.177964363,"3M-2H+Na","ISgroup_16_3_51","16_3",629.9,3195.9,0.507
381.15503,345,"Multiple",381.15147,"Formula_1437","2-(acetylamino)-15-anhydro-2-deoxy-3-O-b-D-galactopyranosyl-D-arabino-Hex-1-enitol","C14H23NO10",365.132195961,"M-2H+NH4","ISgroup_16_3_16","16_3",345,29221.2,0.155
397.14991,231.6,"Multiple",397.14638,"Formula_1438","N-Acetyl-9-O-lactoylneuraminic acid","C14H23NO11",381.127110583,"M-2H+NH4","ISgroup_16_3_15","16_3",231.6,27030.2,0.15
345.20395,547.5,"Multiple",345.20606,"Formula_144","L(-)-Nicotine pestanal","C10H14N2",162.115698458,"2M-2H+Na","ISgroup_16_3_21","16_3",547.5,11973.9,0.204
361.18073,542,"Multiple",361.18,"Formula_144","L(-)-Nicotine pestanal","C10H14N2",162.115698458,"2M-2H+K","ISgroup_16_3_19","16_3",542,8777.5,0.181
507.31932,458.2,"Multiple",507.32176,"Formula_144","L(-)-Nicotine pestanal","C10H14N2",162.115698458,"3M-2H+Na","ISgroup_16_3_32","16_3",458.2,8243.6,0.319
554.314,342.5,"Multiple",554.30917,"Formula_1440","2-(4-Methyl-5-thiazolyl)ethyl octanoate","C14H23NO2S",269.144949675,"2M-2H+NH4","ISgroup_16_3_32","16_3",342.5,5258,0.314
